id.orig_h,id.orig_p,id.resp_h,proto,duration,orig_bytes,resp_bytes,conn_state,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label,detailed-label,bytes_ratio,duration_scaled
192.168.100.113,34696,128.185.250.50,tcp,3.145971,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0175274259966547
192.168.100.113,46660,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,37.157.198.150,udp,0.004992,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49737280023886193
192.168.100.113,123,147.231.100.5,udp,0.001737,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4999789941154834
192.168.100.113,43980,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,81.2.254.224,udp,0.005495,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4969700612158387
192.168.100.113,47012,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,36488,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001742,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49997499074547325
192.168.100.113,123,147.251.48.140,udp,0.005228,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49718384117438186
192.168.100.113,34236,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001989,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49977722426697074
192.168.100.113,37564,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,36412,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35912,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44780,178.128.185.250,tcp,3.089985,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9727008913187656
192.168.100.113,35216,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34516,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,36204,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,36044,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001736,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49997979478948545
192.168.100.113,36712,128.185.250.50,tcp,3.108983,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9879120960094119
192.168.100.113,35708,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34156,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,43396,178.128.185.250,tcp,3.149201,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0201136030232254
192.168.100.113,38104,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.251.48.140,udp,0.005239,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4971750337603595
192.168.100.113,45984,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45040,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46260,178.128.185.250,tcp,3.083245,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9673043485450545
192.168.100.113,34192,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,38076,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46132,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,37564,128.185.250.50,tcp,3.153954,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0239192065548943
192.168.100.113,35340,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001482,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.5001831659860022
192.168.100.113,123,147.231.100.5,udp,0.001747,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.499970987375463
192.168.100.113,35096,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44348,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46800,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001743,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49997419007147115
192.168.100.113,46792,178.128.185.250,tcp,3.1517,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0221144873543087
192.168.100.113,35768,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35652,128.185.250.50,tcp,3.107224,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9865037104398338
192.168.100.113,123,81.2.254.224,udp,0.005497,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49696845986783467
192.168.100.113,46712,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,47356,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,47008,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46252,178.128.185.250,tcp,3.125968,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0015115439339635
192.168.100.113,123,147.231.100.5,udp,0.001496,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.5001719565499736
192.168.100.113,123,147.251.48.140,udp,0.005243,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49717183106435137
192.168.100.113,37912,128.185.250.50,tcp,3.091493,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.973908307713833
192.168.100.113,44000,178.128.185.250,tcp,3.106739,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9861153835488474
192.168.100.113,123,80.79.25.111,udp,0.002247,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4995706503744459
192.168.100.113,123,147.231.100.5,udp,0.001996,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49977161954895655
192.168.100.113,46720,178.128.185.250,tcp,3.107215,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9864965043738156
192.168.100.113,123,147.231.100.5,udp,0.001746,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49997178804946507
192.168.100.113,38248,128.185.250.50,tcp,3.1507,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0213138133522746
192.168.100.113,35592,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001499,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.5001695545279675
192.168.100.113,44028,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34388,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,37.157.198.150,udp,0.00498,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49738240832688635
192.168.100.113,45348,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.00148,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.5001847673340062
192.168.100.113,123,147.231.100.5,udp,0.001487,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.5001791626159919
192.168.100.113,46416,178.128.185.250,tcp,3.103746,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9837189662607588
192.168.100.113,45312,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,36800,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,43744,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34612,128.185.250.50,tcp,3.09849,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9795106237060667
192.168.100.113,46708,178.128.185.250,tcp,3.122723,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9989133567973627
192.168.100.113,44220,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45916,178.128.185.250,tcp,3.145201,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0169109070150886
192.168.100.113,45988,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001985,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4997804269629789
192.168.100.113,43836,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001736,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49997979478948545
192.168.100.113,46880,178.128.185.250,tcp,3.122727,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9989165594933707
192.168.100.113,38072,128.185.250.50,tcp,3.135468,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.009117946953289
192.168.100.113,45936,178.128.185.250,tcp,3.107237,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9865141192018603
192.168.100.113,34552,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,37032,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,37144,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,43688,178.128.185.250,tcp,3.099219,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.98009431505355
192.168.100.113,35244,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34356,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,43796,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44560,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34296,128.185.250.50,tcp,3.08724,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9705030411831814
192.168.100.113,123,37.157.198.150,udp,0.005483,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4969796693038631
192.168.100.113,123,147.231.100.5,udp,0.001488,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.50017836194199
192.168.100.113,46900,178.128.185.250,tcp,3.081495,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9659031690414948
192.168.100.113,46080,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,37.157.198.150,udp,0.005002,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49736479349884166
192.168.100.113,46176,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35580,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45944,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46000,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,47324,178.128.185.250,tcp,3.15371,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0237238420983976
192.168.100.113,43824,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35396,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,43724,178.128.185.250,tcp,3.132221,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0065181584686838
192.168.100.113,45192,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,47028,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45584,178.128.185.250,tcp,3.095733,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9773031654824584
192.168.100.113,47072,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35928,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001739,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4999773927674793
192.168.100.113,123,147.231.100.5,udp,0.001992,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49977482224496467
192.168.100.113,123,147.231.100.5,udp,0.001747,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.499970987375463
192.168.100.113,37016,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45788,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001497,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.5001711558759716
192.168.100.113,36208,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34844,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,36172,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001746,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49997178804946507
192.168.100.113,45288,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001737,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4999789941154834
192.168.100.113,46524,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44224,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,47168,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001745,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4999725887234671
192.168.100.113,36920,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,43812,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,37.157.198.150,udp,0.004746,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49756976604336234
192.168.100.113,45040,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44144,178.128.185.250,tcp,3.113212,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9912981463640147
192.168.100.113,45992,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,31.31.74.35,udp,0.004997,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49736879686885177
192.168.100.113,37624,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,47304,178.128.185.250,tcp,3.116727,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9941125154811652
192.168.100.113,123,147.231.100.5,udp,0.001733,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4999821968114916
192.168.100.113,46832,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001748,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49997018670146104
192.168.100.113,46144,178.128.185.250,tcp,3.088738,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.971702450838229
192.168.100.113,34496,128.185.250.50,tcp,3.105483,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9851097370022923
192.168.100.113,36508,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45220,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,43336,178.128.185.250,tcp,3.139195,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0121020589588707
192.168.100.113,123,147.251.48.140,udp,0.005244,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4971710303903493
192.168.100.113,36872,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45892,178.128.185.250,tcp,3.099479,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9803024902940787
192.168.100.113,36188,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45036,178.128.185.250,tcp,3.115472,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9931076696086123
192.168.100.113,34264,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001732,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49998299748549363
192.168.100.113,37648,128.185.250.50,tcp,3.13098,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0055245220321596
192.168.100.113,46856,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,37396,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35840,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,36192,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.102,64923,192.168.100.113,tcp,0.0,0.0,0.0,OTH,^d,0,0,1,88,(empty)   Benign   -,,,0.0,-0.5013697648570169
192.168.100.113,35988,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,43768,178.128.185.250,tcp,3.115226,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9929107038041118
192.168.100.113,35248,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,36680,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,45768,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35300,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,31.31.74.35,udp,0.004727,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.497584978849401
192.168.100.113,46084,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001731,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.49998379815949556
192.168.100.113,43876,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,38144,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44436,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,47052,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,46928,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,36996,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,44780,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,35212,128.185.250.50,tcp,3.143729,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,2.0157323148840938
192.168.100.113,34284,128.185.250.50,tcp,3.097736,0.0,0.0,S0,S,3,180,0,0,(empty)   Malicious   C&C,,,0.0,1.9789069155085328
192.168.100.113,46560,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,34664,128.185.250.50,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
192.168.100.113,123,147.231.100.5,udp,0.001993,48.0,48.0,SF,Dd,1,76,1,76,(empty)   Benign   -,,,0.9795918367346939,-0.4997740215709626
192.168.100.113,47372,178.128.185.250,tcp,0.0,0.0,0.0,S0,S,1,60,0,0,(empty)   Malicious   C&C,,,0.0,-0.5013697648570169
